Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,EnergyLiveness,most_playedon
Robbie Williams,Let Me Entertain You,Life Thru A Lens,album,0.478,0.965,-5.022,0.0642,0.000169,0.00251,0.0854,0.347,125.152,4.366666667,Robbie Williams - Let Me Entertain You,robbiewilliamsvevo,22878351,93766,3668,TRUE,TRUE,128201040,11,Spotify
Robbie Williams,Somethin' Stupid,Swing When You're Winning,album,0.654,0.515,-12.185,0.0261,0.429,5.62E-06,0.174,0.677,106.191,2.84155,"Robbie Williams, Nicole Kidman - Somethin' Stupid",robbiewilliamsvevo,44458549,276258,6509,TRUE,TRUE,105775598,3,Spotify
Robbie Williams,Can't Stop Christmas,The Christmas Present (Deluxe),album,0.433,0.708,-7.498,0.0301,0.0371,0,0.0996,0.612,164.001,3.390633333,Robbie Williams - Can't Stop Christmas (Official Video),Robbie Williams,2419753,27724,1861,TRUE,TRUE,15191393,7,Spotify
Robbie Williams,Supreme,Sing When You're Winning,album,0.562,0.857,-5.173,0.0589,0.00303,2.23E-06,0.284,0.759,96.231,4.34,Robbie Williams - Supreme,robbiewilliamsvevo,86252134,357275,9334,TRUE,TRUE,53372857,3,Youtube
Robbie Williams,Better Man,Sing When You're Winning,album,0.486,0.525,-7.31,0.0341,0.172,0,0.134,0.291,156.207,3.410666667,Robbie Williams - Better Man,Mies10,26341526,83668,2923,FALSE,FALSE,45956641,4,Spotify
Patrick Watson,Je te laisserai des mots,Je te laisserai des mots,single,0.303,0.187,-16.757,0.0356,0.989,0.489,0.101,0.213,132.731,2.680883333,Je te laisserai des mots,Patrick Watson - Topic,88490455,1939359,3259,TRUE,TRUE,427523589,2,Spotify
Patrick Watson,To Build A Home,Ma Fleur,album,0.264,0.128,-15.443,0.034,0.885,0.352,0.105,0.0774,148.499,6.177783333,Cinematic Orchestra feat. Patrick Watson - To Build A Home (Live),Domino Recording Co.,12308037,118927,5696,TRUE,TRUE,0,1,Youtube
Patrick Watson,Ode to Vivian - Rework,Ode to Vivian (Rework),single,0.451,0.023,-29.372,0.0364,0.973,0.915,0.104,0.226,132.813,1.610416667,Ode to Vivian (Rework),Patrick Watson - Topic,86950,955,7,TRUE,TRUE,5016602,0,Spotify
Patrick Watson,Ode to Vivian,Better in the Shade,album,0.496,0.15,-22.415,0.0355,0.981,0.94,0.123,0.464,134.311,1.49335,Ode to Vivian (Rework),Patrick Watson - Topic,86950,955,7,TRUE,TRUE,8273038,1,Spotify
Patrick Watson,Lost With You,Lost With You,single,0.373,0.157,-16.714,0.0331,0.98,0.0103,0.0837,0.319,77.483,2.9274,Patrick Watson - Lost With You (Official Video),Patrick Watson,2273744,68852,1275,TRUE,TRUE,26635618,2,Spotify
Patrick Watson,The Great Escape,Close to Paradise,album,0.459,0.0698,-16.827,0.035,0.991,0.103,0.109,0.232,105.202,3.122883333,Patrick Watson - The Great Escape (Official Video),Secret City Records,9236037,62809,2114,TRUE,TRUE,29325998,1,Spotify
Patrick Watson,Sit Down Beside Me,Sit Down Beside Me,single,0.309,0.333,-13.012,0.0311,0.967,0.594,0.274,0.272,144.553,4.541116667,Sit Down Beside Me,Patrick Watson - Topic,8784488,240853,1141,TRUE,TRUE,23145970,1,Spotify
Patrick Watson,Melody Noir,Wave,album,0.65,0.315,-13.781,0.0388,0.851,0.000261,0.123,0.578,125.231,3.233333333,Patrick Watson - Melody Noir (Official Video),PatrickWatsonVEVO,1870898,35807,576,TRUE,TRUE,23908751,3,Spotify
Patrick Watson,Mï¿½ï¿½ï¿½ï,Mï¿½ï¿½ï¿½ï,single,0.306,0.331,-12.953,0.0648,0.945,0.0263,0.359,0.576,170.721,2.704766667,"Patrick Watson, Safia Nolin - Mï¿½ï¿½ï¿½ï",i'm cyborg but that's ok,19436,1119,55,FALSE,FALSE,9516698,1,Spotify
Patrick Watson,Love Songs For Robots,Love Songs For Robots,album,0.419,0.237,-14.936,0.0334,0.915,0.807,0.123,0.082,117.069,3.626766667,Patrick Watson - Love Songs For Robots (Official Video),Domino Recording Co.,706018,7201,167,TRUE,TRUE,19457528,2,Spotify
Busta Rhymes,Don't Cha,PCD,album,0.877,0.637,-3.493,0.101,0.00516,2.50E-06,0.0959,0.569,119.988,4.534666667,The Pussycat Dolls - Don't Cha (Official Music Video) ft. Busta Rhymes,ThePussycatDollsVEVO,409897329,1749518,34870,TRUE,TRUE,450534734,7,Spotify
Busta Rhymes,I Know What You Want (feat. Flipmode Squad),It Ain't Safe No More. . .,album,0.648,0.759,-4.315,0.306,0.0142,0,0.648,0.518,85.996,5.405116667,"Busta Rhymes, Mariah Carey - I Know What You Want (Official HD Video) ft. Flipmode Squad",BustaRhymesVEVO,295026831,2212839,32923,TRUE,TRUE,227592322,1,Youtube
Busta Rhymes,Break Ya Neck,Genesis,album,0.82,0.809,-6.759,0.251,0.443,0.00175,0.0613,0.737,83.011,3.854,Busta Rhymes - Break Ya Neck (Official Video),BustaRhymesVEVO,60823771,403945,12928,TRUE,TRUE,220334731,13,Spotify
Busta Rhymes,Put Your Hands Where My Eyes Could See,When Disaster Strikes...,album,0.906,0.623,-6.711,0.303,0.00864,4.19E-06,0.0753,0.715,99.498,3.238216667,Busta Rhymes - Put Your Hands Where My Eyes Could See (Official Video) [Explicit],Busta Rhymes Videos,31503357,293459,8605,TRUE,TRUE,74368355,8,Spotify
Busta Rhymes,"ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak)","ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak)",single,0.49,0.923,-3.99,0.304,0.0078,1.20E-05,0.11,0.72,79.675,3.953883333,"Dr. Dre - ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak) [Official Audio]",Dr. Dre,2434744,63107,1919,FALSE,TRUE,16694375,8,Spotify
Busta Rhymes,Gimme Some More,Extinction Level Event: The Final World Front,album,0.591,0.855,-8.339,0.339,0.00832,5.87E-05,0.771,0.78,136.734,2.641116667,Busta Rhymes - Gimme Some More (Official Video) [Explicit],Busta Rhymes Videos,12105762,145123,5263,TRUE,TRUE,53722491,1,Spotify
Busta Rhymes,Touch It,The Big Bang,album,0.658,0.551,-6.62,0.37,0.0043,0.000108,0.197,0.442,138.335,3.582666667,Touch It (Remix),BustaRhymesVEVO,73500123,547052,20151,TRUE,TRUE,41668859,3,Youtube
Busta Rhymes,"PiLOT (feat. Snoop Dogg, Busta Rhymes, Anderson .Paak)",NOT TiGHT,album,0.542,0.485,-13.131,0.439,0.792,0.00198,0.102,0.698,174.836,3.374183333,"DOMi & JD BECK, Snoop Dogg, Busta Rhymes, Anderson .Paak - PiLOT (Lyric Video)",DOMiAndJDBeckVEVO,518998,19870,610,TRUE,TRUE,3718088,5,Spotify
Busta Rhymes,I Know What You Want (feat. Flipmode Squad),The Remixes,compilation,0.673,0.607,-8.855,0.219,0.019,0,0.0708,0.526,86.055,4.206,"Busta Rhymes, Mariah Carey - I Know What You Want (Official HD Video) ft. Flipmode Squad",BustaRhymesVEVO,295026831,2212839,32923,TRUE,TRUE,27414643,9,Youtube
Busta Rhymes,Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix,Genesis,album,0.697,0.793,-4.699,0.323,0.0844,0,0.0619,0.56,89.767,3.976666667,"Busta Rhymes - Pass The Courvoisier Part II (Long Version) ft. P. Diddy, Pharrell",BustaRhymesVEVO,27097198,189648,6751,TRUE,TRUE,22475757,13,Youtube
Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,McCartney II (Special Edition),album,0.774,0.511,-8.914,0.0319,0.322,0,0.0672,0.771,94.736,3.794216667,Paul McCartney - Wonderful Christmastime,PaulMcCartneyVEVO,18701629,142981,8474,TRUE,TRUE,402838433,8,Spotify
Paul McCartney,FourFiveSeconds,FourFiveSeconds,single,0.582,0.272,-5.662,0.0501,0.875,0,0.13,0.354,205.846,3.1373,"Rihanna, Kanye West, Paul McCartney - FourFiveSeconds",RihannaVEVO,511194127,2539804,86773,TRUE,TRUE,947117209,2,Spotify
Paul McCartney,Maybe Iï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,McCartney (Archive Collection),album,0.471,0.494,-10.407,0.0312,0.387,0.0944,0.617,0.373,79.255,3.83045,Paul McCartney - Maybe Iï¿½ï¿½ï¿½ï¿,PaulMcCartneyVEVO,9091676,116240,5253,TRUE,TRUE,109527635,1,Spotify
Paul McCartney,Say Say Say - Remastered 2015,Pipes Of Peace,album,0.822,0.686,-10.456,0.0472,0.115,0.000982,0.0463,0.828,117.743,3.928216667,Paul McCartney & Michael Jackson - Say Say Say (2015 Remastered) [Audio HQ],MusiqueHauteDefinition,79796,1240,16,FALSE,FALSE,82300943,15,Spotify
Paul McCartney,The Kiss Of Venus (Dominic Fike),McCartney III Imagined,album,0.715,0.374,-6.665,0.0399,0.627,0,0.11,0.633,89.982,2.392183333,Paul McCartney - The Kiss of Venus III Imagined: Dominic Fike (Official Video),PaulMcCartneyVEVO,2876944,72314,2971,TRUE,TRUE,39109023,3,Spotify
Paul McCartney,Hope Of Deliverance,Off The Ground,album,0.638,0.786,-10.915,0.0341,0.181,5.30E-06,0.104,0.812,159.996,3.366666667,Paul McCartney - Hope Of Deliverance,PaulMcCartneyVEVO,350629,9782,674,TRUE,TRUE,22699812,8,Spotify
Paul McCartney,Ebony And Ivory - Remixed 2015,Tug Of War,album,0.567,0.692,-7.881,0.0379,0.0784,0,0.0338,0.708,160.697,3.771116667,Paul McCartney ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½Ebony and Ivory (Remix 201,PAUL McCARTNEY,613769,6355,139,FALSE,FALSE,49600732,20,Spotify
Paul McCartney,Every Night - 2011 Remaster,McCartney (Archive Collection),album,0.605,0.404,-12.366,0.0256,0.588,0.00143,0.104,0.867,94.285,2.556883333,Every Night (2011 Remaster),Paul McCartney - Topic,714970,10881,64,TRUE,TRUE,12787820,4,Spotify
Paul McCartney,Another Day - 2012 Remaster,Ram (Archive Collection),album,0.701,0.335,-13.534,0.034,0.293,0.00845,0.0872,0.824,122.239,3.708883333,Another Day (2012 Remaster),Paul McCartney - Topic,7508,141,1,TRUE,TRUE,24754190,4,Spotify
Paul McCartney,Junk - 2011 Remaster,McCartney (Archive Collection),album,0.712,0.0862,-17.696,0.0325,0.814,0.000259,0.191,0.315,90.666,1.92155,Junk (2011 Remaster),Paul McCartney - Topic,647837,11454,109,TRUE,TRUE,20386329,0,Spotify
Los Enanitos Verdes,Lamento Boliviano,Big Bang,album,0.714,0.735,-7.125,0.0306,0.176,0.000622,0.115,0.68,123.57,3.703783333,Enanitos Verdes - Lamento Boliviano HD,TheArMaGeDdOn007,26276321,239386,9913,FALSE,FALSE,449706835,6,Spotify
Los Enanitos Verdes,Luz De Dia,Nectar,album,0.657,0.447,-13.148,0.0303,0.478,0.00105,0.0995,0.523,121.989,4.481116667,Enanitos Verdes - Luz de dia,Oswaldo Gutiï¿½ï¿½,418605,1367,95,FALSE,FALSE,145647003,4,Spotify
Los Enanitos Verdes,La Muralla Verde,Contrareloj,album,0.717,0.837,-6.968,0.0282,0.155,1.15E-05,0.422,0.919,129.881,2.690666667,ENANITOS VERDES-LA MURALLA VERDE (ORIGINAL VIDEO),omarbbcito,2909425,17713,698,FALSE,FALSE,247489800,2,Spotify
Los Enanitos Verdes,Tu Carcel - En Vivo,En Vivo,album,0.639,0.745,-5.455,0.0291,0.153,4.33E-06,0.914,0.582,117.454,4.040216667,Enanitos Verdes - Tu Carcel (En Vivo Desde Mexico 2004),EnanitosVerdesVEVO,48359522,218216,4641,TRUE,TRUE,109889647,1,Spotify
Los Enanitos Verdes,Mariposas,Pescado Original,album,0.549,0.916,-4.316,0.0279,0.188,9.90E-06,0.161,0.704,136.993,3.695333333,Enanitos Verdes - Mariposas,EnanitosVerdesVEVO,22304997,119571,3497,TRUE,TRUE,30575660,6,Spotify
Los Enanitos Verdes,Mi Primer Dia Sin Ti,Big Bang,album,0.526,0.649,-5.534,0.0241,0.129,0,0.271,0.408,83.405,4.476666667,Los Enanitos Verdes - Mi Primer Dï¿½ï¿½ï¿½ï,Los Enanitos Verdes Catï¿½ï¿½,268948,4324,339,FALSE,FALSE,66214013,2,Spotify
Los Enanitos Verdes,Igual Que Ayer,Igual Que Ayer,album,0.621,0.706,-11.262,0.0283,0.0185,0,0.436,0.88,137.145,4.8344,Los Enanitos Verdes - Igual Que Ayer (Official Music Video),Los Enanitos Verdes Catï¿½ï¿½,746247,12264,744,FALSE,FALSE,34702661,2,Spotify
Los Enanitos Verdes,Luz De Dia - En Vivo,En Vivo,album,0.624,0.707,-8.233,0.0291,0.262,0,0.963,0.368,121.961,4.887116667,"Hombres G, Enanitos Verdes - Luz de Dï¿½ï¿½ï¿½ï¿½ï",huevosrevueltosVEVO,49623825,134217,4859,TRUE,TRUE,130092726,1,Spotify
Los Enanitos Verdes,Amores Lejanos,Amores Lejanos,album,0.726,0.837,-5.325,0.032,0.257,1.31E-05,0.322,0.559,120.04,4.916883333,Enanitos Verdes - Amores Lejanos,EnanitosVerdesVEVO,11323375,58787,1864,TRUE,TRUE,42896611,3,Spotify
Los Enanitos Verdes,Eterna Soledad,Guerra Gaucha,album,0.557,0.325,-11.515,0.0275,0.36,0,0.113,0.151,81.638,2.88955,Los Enanitos Verdes - Eterna Soledad (Official Music Video),Los Enanitos Verdes Catï¿½ï¿½,190480,3920,336,FALSE,FALSE,32957886,3,Spotify
Hombres G,Devuï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,Hombres G (Ediciï¿½ï¿½ï¿½ï¿½ï¿½ï¿½n,album,0.603,0.843,-7.597,0.0557,0.0031,0.0337,0.445,0.503,172.676,3.247783333,"Sufre mamï¿½ï¿½ï¿½ï¿½ï¿½ï¿½n, devuï¿½ï¿½ï¿½ï¿½ï¿½ï¿½lveme a ",DonMillonety,29241488,497777,14826,FALSE,FALSE,411824343,2,Spotify
Hombres G,Te quiero,Las baladas (Los singles vol II),album,0.736,0.711,-5.503,0.0352,0.0029,0.000275,0.0948,0.72,112.305,3.762666667,Hombres G - Te quiero HD - HQ (vï¿½ï¿½ï¿½ï¿½ï¿½ï¿½deo oficia,deejaymiguecali,618870,5975,176,FALSE,FALSE,217864540,8,Spotify
Hombres G,El ataque de las chicas cocodrilo,La Cagaste... Burt Lancaster,album,0.506,0.809,-5.754,0.0539,0.0291,0.000234,0.0909,0.559,119.651,3.072666667,Hombres G - El Ataque De Las Chicas Cocodrilo (Video Oficial) VideoMusic.,VideoMusic.,4892898,44216,1547,FALSE,TRUE,144532527,9,Spotify
Hombres G,Marta tiene un marcapasos,La Cagaste... Burt Lancaster,album,0.596,0.947,-3.225,0.0547,0.00321,3.78E-05,0.0897,0.487,102.238,2.214216667,Hombres G ~ Marta Tiene Un Marcapasos (Video 1986),FerOlve5,2803490,29580,662,FALSE,FALSE,68990772,11,Spotify
Hombres G,Venezia,Hombres G (Ediciï¿½ï¿½ï¿½ï¿½ï¿½ï¿½n,album,0.581,0.826,-5.603,0.0816,0.224,0.00128,0.0506,0.573,168.561,4.511333333,Hombres G - Venezia,Butterfly Rock,47965180,167010,7952,FALSE,FALSE,83256610,16,Spotify
Hombres G,Ay Haiti!,Ay Haiti!,single,0.673,0.753,-5.002,0.119,0.272,0,0.071,0.424,120.057,5.189116667,Ay Haitï¿½ï¿,MezclandoPorHaiti,231466,883,71,FALSE,FALSE,61921081,11,Spotify
Hombres G,Voy a pasï¿½ï¿½ï¿½ï¿½,Voy A Pasarmelo Bien,album,0.663,0.84,-5.122,0.0434,0.0436,6.31E-06,0.0491,0.828,148.018,3.92445,HOMBRES G - Voy A Pasarmelo Bien (Video clip),Hombres G Catï¿½ï¿½,4271710,36679,667,TRUE,TRUE,49106055,17,Spotify
Hombres G,Si no te tengo a ti,Las baladas (Los singles vol II),album,0.822,0.506,-10.595,0.0426,0.493,0.147,0.103,0.263,128.026,4.774666667,Hombres G - Si yo no te tengo a ti video original,Conny,240714,2883,123,FALSE,FALSE,53498466,5,Spotify
Hombres G,Lo noto - Remaster 2015,30 aï¿½ï¿½ï¿½ï¿½ï¿,album,0.715,0.655,-5.737,0.0344,0.00944,0.000177,0.0861,0.433,111,4.364,Lo noto (Remaster 2015),Hombres G - Topic,3929494,17670,168,TRUE,TRUE,87322614,8,Spotify
Hombres G,Visite nuestro bar,La Cagaste... Burt Lancaster,album,0.67,0.922,-4.496,0.0779,0.138,0.00643,0.0544,0.964,77.677,3.356,HOMBRES G - Visite nuestro bar (TVE 86),Manu Guinarte,4625811,24508,556,FALSE,FALSE,35744541,17,Spotify
Sufjan Stevens,Fourth of July,Carrie & Lowell,album,0.435,0.104,-22.39,0.0445,0.973,0.33,0.119,0.162,120.484,4.655266667,"Sufjan Stevens, ""Fourth Of July"" (Official Audio)",Asthmatic Kitty Records,15711126,244788,6834,TRUE,TRUE,193705968,1,Spotify
Sufjan Stevens,Mystery of Love (From the Original Motion Picture ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,Mystery of Love (From the Original Motion Picture ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,single,0.365,0.273,-16.526,0.038,0.94,0.431,0.109,0.238,132.285,4.149416667,ýýýMystery of Loveýýý by Sufjan Stevens from the Call Me By Your Name Soundtrack,Pitchfork,9612175,204629,4942,FALSE,FALSE,0,3,Youtube
Sufjan Stevens,Visions of Gideon,Call Me by Your Name (Original Motion Picture Soundtrack),compilation,0.252,0.314,-18.197,0.0407,0.942,0.676,0.0892,0.2,75.056,4.130133333,"Sufjan Stevens - Visions of Gideon (From ""Call Me By Your Name"" Soundtrack)",SonySoundtracksVEVO,17645535,224423,4391,TRUE,TRUE,141143374,4,Spotify
Sufjan Stevens,Death with Dignity,Carrie & Lowell,album,0.514,0.16,-21.04,0.0383,0.986,0.0176,0.113,0.395,169.898,3.9918,"Sufjan Stevens, ""Death With Dignity"" (Official Audio)",Asthmatic Kitty Records,8471245,78690,3195,TRUE,TRUE,79455335,1,Spotify
Sufjan Stevens,Should Have Known Better,Carrie & Lowell,album,0.493,0.171,-20.696,0.0317,0.98,0.263,0.126,0.296,90.928,5.1283,"Sufjan Stevens, ""Should Have Known Better"" (Official Audio)",Asthmatic Kitty Records,18188095,161891,4407,TRUE,TRUE,111668452,1,Spotify
Sufjan Stevens,Futile Devices (Doveman Remix),Call Me by Your Name (Original Motion Picture Soundtrack),compilation,0.462,0.187,-19.991,0.0304,0.954,0.847,0.0985,0.252,140.096,2.2574,Futile Devices (Doveman Remix),Sufjan Stevens - Topic,1221363,17659,26,TRUE,TRUE,53987535,2,Spotify
Sufjan Stevens,The Only Thing,Carrie & Lowell,album,0.51,0.146,-19.585,0.0389,0.987,0.0688,0.107,0.498,159.034,4.735516667,"Sufjan Stevens, ""The Only Thing"" (Official Audio)",Asthmatic Kitty Records,7317644,49505,1021,TRUE,TRUE,115351781,1,Spotify
Sufjan Stevens,To Be Alone With You,Seven Swans,album,0.519,0.163,-18.131,0.0489,0.926,0.751,0.115,0.356,142.119,2.800666667,Sufjan Stevens - To Be Alone With You (Lyrics) HD,Ariel Turner,1238928,11495,318,FALSE,FALSE,93762318,1,Spotify
Sufjan Stevens,Chicago,Illinois,album,0.582,0.464,-9.657,0.0304,0.585,0,0.0892,0.446,124.97,6.076883333,"""Chicago"" -- Sufjan Stevens",Adam Romano,232630,1315,69,FALSE,FALSE,66599419,5,Spotify
Sufjan Stevens,Futile Devices,The Age of Adz,album,0.581,0.286,-18.645,0.0339,0.993,0.908,0.0896,0.369,140.188,2.221116667,Futile Devices (Call Me by Your Name) - Sufjan Stevens (Lyrics),jpgkids,1097364,23871,514,FALSE,FALSE,31119978,3,Spotify
Prince,Purple Rain,Purple Rain,album,0.367,0.452,-10.422,0.0307,0.0353,0.00228,0.689,0.189,113.066,8.679783333,Prince - Purple Rain (Official Video),The Codfather,240025467,1279053,59796,FALSE,FALSE,374908872,1,Spotify
Prince,Kiss,Parade - Music from the Motion Picture Under the Cherry Moon,album,0.898,0.271,-12.238,0.091,0.0135,0.00138,0.0461,0.742,111.485,3.770666667,Prince & The Revolution - Kiss (Official Music Video),Prince,63789393,519736,15438,TRUE,TRUE,320875067,6,Spotify
Prince,When Doves Cry,Purple Rain,album,0.729,0.989,-4.613,0.049,0.0102,4.45E-05,0.443,0.84,126.47,5.881766667,Prince & The Revolution - When Doves Cry (Official Music Video),Prince,82384309,678837,20995,TRUE,TRUE,194870867,2,Spotify
Prince,Raspberry Beret,Around The World In A Day,album,0.761,0.67,-12.759,0.0438,0.21,0.000426,0.0684,0.91,120.75,3.586216667,Prince & The Revolution - Raspberry Beret (Official Music Video),Prince,57418794,348189,17658,TRUE,TRUE,173523531,10,Spotify
Prince,Let's Go Crazy,Purple Rain,album,0.309,0.93,-6.399,0.125,0.0192,0.0022,0.106,0.376,195.815,4.666666667,Prince & The Revolution - Let's Go Crazy (Official Music Video),Prince,25115573,196994,7476,TRUE,TRUE,89798826,9,Spotify
Prince,The Most Beautiful Girl In the World,The Gold Experience,album,0.489,0.693,-4.952,0.0427,0.0182,5.63E-06,0.304,0.453,185.758,4.422,Prince - The Most Beautiful Girl In the World,princevevo,6052700,72433,2893,TRUE,TRUE,7981736,2,Spotify
Prince,1999 - 2019 Remaster,1999,album,0.864,0.826,-5.496,0.0814,0.23,2.36E-06,0.0663,0.596,118.955,6.229116667,Prince - 1999 (Official Music Video),Prince,26220300,203541,11304,TRUE,TRUE,0,12,Youtube
Prince,I Would Die 4 U,Purple Rain,album,0.731,0.75,-10.457,0.0321,0.0862,0.000388,0.202,0.639,135.406,2.983116667,Prince - I Would Die 4 U (Live 1984) [Official Video],Prince,6214045,52412,2775,TRUE,TRUE,66628334,4,Spotify
Prince,I Wanna Be Your Lover,Prince,album,0.812,0.506,-8.825,0.0453,0.0399,0.0847,0.0671,0.727,114.832,5.79445,Prince - I Wanna Be Your Lover (Official Music Video),Prince,17326837,183216,8958,TRUE,TRUE,64530419,8,Spotify
Prince,"Little Red Corvette - 7"" Edit - 2019 Remaster",1999 (Super Deluxe Edition),album,0.789,0.808,-6.176,0.0881,0.148,1.32E-05,0.84,0.803,123.011,3.13955,Prince - Little Red Corvette (Official Music Video),Prince,36132559,232658,12107,TRUE,TRUE,0,1,Youtube
Boney M.,Rasputin,Rasputin,single,0.758,0.913,-2.926,0.113,0.00364,6.92E-05,0.193,0.658,128.04,3.1035,Boney M. - Rasputin (Official Music Video),Old But Gold - Musik Nostalgie,52877,893,55,FALSE,FALSE,443481299,5,Spotify
Boney M.,Daddy Cool,Take The Heat Off Me,album,0.763,0.777,-6.932,0.0364,0.281,0.79,0.134,0.929,124.431,3.476666667,Boney M. - Daddy Cool (Sopot Festival 1979),BoneyMVEVO,76279956,561800,13551,TRUE,TRUE,219078589,6,Spotify
Boney M.,Rasputin - Single Version,Fantastic Boney M.,album,0.694,0.719,-12.734,0.048,0.47,0.00121,0.44,0.972,126.212,3.678883333,Boney M. - Rasputin (Sopot Festival 1979),BoneyMVEVO,418957377,3435429,126425,TRUE,TRUE,262132318,2,Youtube
Boney M.,Rivers of Babylon,Nightflight to Venus,album,0.729,0.851,-7.033,0.0362,0.13,0.000912,0.443,0.741,115.118,4.35445,Boney M. - Rivers of Babylon (Sopot Festival 1979),BoneyMVEVO,180559851,884751,23712,TRUE,TRUE,110735153,2,Youtube
Boney M.,Sunny,Take The Heat Off Me,album,0.647,0.868,-6.427,0.106,0.088,0.124,0.129,0.804,121.82,4.037333333,Boney M. - Sunny (Official Video) [HD 1080p],CleanMusicVideo,8001339,73583,1915,FALSE,FALSE,130718006,7,Spotify
Boney M.,Rasputin,Nightflight to Venus,album,0.639,0.893,-6.509,0.036,0.289,0.00816,0.222,0.966,126.143,5.85955,Boney M. - Rasputin (Official Music Video),Old But Gold - Musik Nostalgie,52877,893,55,FALSE,FALSE,81018008,4,Spotify
Boney M.,Ma Baker,Love For Sale,album,0.746,0.76,-6.009,0.105,0.0342,2.18E-05,0.31,0.902,128.976,4.601333333,Boney M. - Ma Baker (Sopot Festival 1979),BoneyMVEVO,283117873,1373934,44809,TRUE,TRUE,76312247,2,Youtube
Boney M.,Mary's Boy Child / Oh My Lord,The Magic Of Boney M. (Special Remix Edition),album,0.774,0.824,-5.961,0.0367,0.22,0,0.286,0.93,112.517,4.03645,Boney M. - Mary's Boy Child (Officical Video),BoneyMVEVO,14631119,112003,3834,TRUE,TRUE,118247658,3,Spotify
